Text_ID,Text,Default_Polarity,Aspect,Source,Sarcasm,P1,P2,P3,P4,P5,P6,P7
840,IT WAS KIND OF SHYtty U COULDNT GET AWAY WITH ANYTHING!!!!! ITS ODD BUT ITS GOOD IN SOME ASPECTS    GO CHEERLEADING AND WELLNESS!!!!!!!,-1,Camp,SocialMedia,No,-1,-1,1,-1,1,-1,-1
841,"My kids enjoyed it, but not sure i would send them back",-1,Camp,SocialMedia,No,-1,-1,-1,1,-1,1,-1
842,"There were kids with designer luggage, bedding from Neiman Marcus and all clothing was Juicy.  If you are not an obnoxious, spoiled brat this camp is not for you.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
843,"This camp is HORRIBLE!!! everything about it is horrible too. kids are brats, councelors dont know what they\'re doing, activities get old, its bad. don\'t go.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
844,I LOVED OCONTO!!! i went 3 years.. i jus wish you didn\'t have to go for a month because its the best camp ever!!!!,1,Camp,SocialMedia,No,1,1,-1,1,1,1,1
845,"This is a strict camp for losers, my camp plays their camp and their staff is strict about sports but we still beat them",-1,Camp,SocialMedia,No,1,-1,1,-1,-1,1,-1
846,I LOVE ROBINDEL! I\'ve gone there for six summers now and it is the best camp ever! It\'s amazing!,1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
847,My kids didnt have the best time too many kids in the pool,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
848,CONISTON IS MY LIFEEE. this will be my 3rd year. 23 DAYS BABYYY!,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
849,THIS CAMP STINKS. THE WORST SUMMER OF MY LIFE. I HATE FAC,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
850,HORRIBLE! I went there one year and it was like i wasn\'t even there! if you want to go there DONT!!!!!!!!!!!!!!!!!!,-1,Camp,SocialMedia,No,-1,-1,-1,1,-1,-1,-1
851,"I go to robindel now..this is going to be my 7th summer--omg i love it so much, for people who wrote bad comments its because you are losers",1,Camp,SocialMedia,No,1,1,-1,1,1,1,1
852,"The activites were good, but the cabins are not. please mark, i am begging you to fix up thoose cabins. they are screaming KNOCK ME DOWN!!!!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
853,"Wow, best camp ever, im going for my 6th year and i love it, you never feel left out and you allways have so much fun!",1,Camp,SocialMedia,No,1,1,1,1,-1,1,1
854,"If Chipinaw is that bad, how come it is always booked&#63;!&#63;! Something must be going right!!!",-1,Camp,SocialMedia,No,1,1,-1,-1,-1,-1,1
855,I worked here and some of the staff don\'t exactly set the best examples for kids.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
856,CP is the best camp!! everyone there loves camp and only wants to make it better for the younger campsers!!,1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
857,I had the worst experience of my life here. Everybody was always getting hurt or sick becuase nobody cared what was going on. Nobody cares if you are being bullied or if you are miserable. Never again.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
858,"Camp oconto is wonderfull , im an awakening camper , the oconto campers are so nice and the counsulers are great peopleee , cant wait for next yearrr",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
859,"I went here for 5 years, and I will not come back.  This camp is not for me.  I don\'t like sports, I like swiming, boating, water sports, and acting.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
860,Talcott is the best!!! LOVE IT. im a 5th year. its not to expensive and the people are so chill its awesome.,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
861,"Very Obnoxious people there..don\'t watch the kids well-they are too busy socializing..very unsafe if u ask me, the groups are huge...VERY OVERRATED..Go to West Hills-better camp for your money!",-1,Camp,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
862,I thought the staff were bad.and the food was terbley.I wen\'t there for 2 years i hate it never go there,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
863,"This camp is where i have met the majority of my friends, it is one of if not my favorite place to be.  I want to go back there more than anything (for my 7th year) as a CIT.",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
864,Owner is arrogant and doesn\'t really care about the kids\' needs. Hard to get attention from staff. The kids are friendly if you come from their town; if not forget about it.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
865,Camp wAs so fun and staff was amazing. food wa GRRRRRRRREAT and russle is the coolset councler                                                                                                                 Jeff,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
866,By far the best place I could have spent my summers.  I learned so much and had so much fun.,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
867,My daughter grew up so much as a result of her camp experience. she will definetely return next summer,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
868,Its a pretty good camp. a lot of counslors are mean but whatever. pretty good alotogether. :),1,Camp,SocialMedia,No,1,-1,1,1,1,1,1
869,I would absolutly not recommend sending your child to this camp.,-1,Camp,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
870,Camp owner not friendly. He does not seem like a camp person as much as a business person.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
871,"Camps like ramah and kadimah are great, since the directors have respect for their staff.  Too bad Shalom doesn\'t.  It shows.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,1
872,I said I love the Cove Camp (Camp Cedar Cliff).  Definitely could use some new programming and activities.,1,Camp,SocialMedia,No,-1,-1,1,1,1,-1,1
873,"Staff is friendly, grounds are pretty, need more activities or less campers, not much personal attention and its VERY expensive compared to other camps that have all the same activities.",-1,Camp,SocialMedia,No,1,-1,1,-1,-1,1,-1
874,Staff doent pay attention the are  to young no one knows who my child is thats not good when they take thousands of dollars and dont even thank you fot it next year ill try somewhere else,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
875,"Ugliest camp ever! Other than the good staff, i see no reason to go!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
876,This place has good activities but it is more like a program then a camp and the ppl are nice but 2 ****ty for anyones good.,-1,Camp,SocialMedia,No,1,-1,1,1,-1,-1,-1
877,One of the best camps around. Yes it\'s not cheap but the campers get every penny\'s worth.,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
878,Wahanowin is a camp that u can go and chill with youre friends and a lovely inviorment to be in !!!!!!!!!!!!!!!!!!!!!!,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
879,"This camp is a nightmare! i have not had a worse summer! this is a scary, mean mess!! if anyone gives it a 2 or higher your crazy cuz\' this camp is the absolute worst!!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
880,"The camp\'s not that bad,but there are far better ones out there.and jill lies about what job your gonna do so watch out",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,1,-1
881,I love FV i\'ve been going all my life and i\'m going to try to become a CIT. LIFERS FOREVER!!!,1,Camp,SocialMedia,No,1,-1,1,-1,-1,1,1
882,The mother and baby program was unorganized and a waste of money.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
883,Camp Pembroke is great with everything except for the individual attention.,-1,Camp,SocialMedia,No,-1,1,-1,1,-1,-1,1
884,"Disney isn\'t the happiest place on earth. berkshire hills is. from the staff to the grounds to the lake to the friends made, there is no place better.",1,Camp,SocialMedia,No,-1,1,-1,-1,1,1,1
885,My son had an awful experience here. The counselors and kids did not pay any attention to him and started crying when he came home. Jappy jappy jappy. Jappiest camp.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
886,Camp Kennybrook has really been a summer home and second family to my children. The family atmosphere at Camp Kenynbrook really can\'t be beat. Go visit Kennybrook and experience it for yourself...It\'s absolutely worth seeing!!!,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
887,Worst camp ever. i broke my arm and they gave me ice!&#63;!&#63;!. never go here go to windsor mountain international in NH,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
888,I just LOVE this camp. I can\'t even describe anything about it. It\'s just a warm feeling I get when I think about it.,1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
889,This camp was bad the millers were so mean and all the people were nerds. wat the ladys said the long paragraf was total bs this camp SUCKS,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
890,"Greatest camp of all time, changed my life for the better and i never want to leave",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
891,"Very disappointed with the staff, food and activities. my child will not be returning",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
892,"Coniston changed my life in every positive way possible.  There is no safer place for a child to succeed, fail, make forever friends, be silly and learn who they are and what kind of person they want to become.",1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
893,"Food program was horrible. my daughter was not happy with the group..very large,..young counselors. will not be returning",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
894,This camp is the worst camp EVER!!! i dont get how any1 would like it here. I went for one year and by the second day I wanted to go home. FAC you SUCK!!!!!!!!!!!!!!!,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
895,Too ritzy to be called a camp. Go somewhere else to get a REAL camp experience.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
896,This camp was full of rich snobs. I won\'t ever go back I hated it.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
897,"Could be great, but same person keeps messing it up.  Get Bob and April back.  We need some stibility.  We know who really has to go.  Changing directors every year doesn\'t help.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
898,More bells and whistles than most... but just another camp...  Learn to read between the lines...Look at philosophy... nOt the paint job,-1,Camp,SocialMedia,No,1,-1,-1,-1,-1,1,-1
899,It is the best camp ever i want to go there next year too!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
900,I tried it one more year and it was not better than last year. I wont ever go back.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
901,"Spent my entire childhood there and much more after..,it is a place where you form a family that will last a lifetime..and friends for eternity.. THC4EVER",1,Camp,SocialMedia,No,-1,1,1,1,-1,-1,1
902,"Unless you live in Massacusetts and are able to see your camp friends often, dont go here - the girls are extremely cliquey and dont accept outsiders.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
903,"The facility, food, it\'s all descent but the idiotic people that attend this camp are basically rude, spoiled japs who will traumatize youre children if they aren\'t rich.",-1,Camp,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
904,Best summers of my life. my son will go here as soon as he is old enough. and my daughter will go to Crestridge. I can\'t say enough good things...,1,Camp,SocialMedia,No,-1,1,1,1,-1,1,-1
905,"Great focus (Jesus), great staff, great facility, great place to be a boy",1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
906,This camp was not very good. it stunk!!  the counslers did not know anyones name it activites sucked and it was a HUGE waist of money. DO NOT COME HERE,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
907,DONT EVER GO TO THIS CAMP!!!!! THAT IS A YUCKY CAMP. YUCKY! YUCKY! YUCKY!,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
908,Am I correct when I read that the cost of this camp is $8575 per camper&#63;  With 300 campers the owners are taking in over 2.5 million per summer.Is this correct&#63;  If it is...it is obscene.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
909,Hahahahahahaha am i comig back next year guess what Kenny and Rick THE ANSWER is know,-1,Camp,SocialMedia,No,-1,1,1,-1,1,-1,-1
910,"Bullies run the camp, from the kids to the administration.  Beware!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
911,Bad Summer. I wont come back.  It is not for me. I hate the activities.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
912,I worked here for one summer and loved my experience. the staff i worked with were fantastic and the facilities were great. Camp was well organised and great fun! an overall wonderful experience.,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
913,Too many kids in the groups not enough attention give to the childs needs staff very nusy socializing and to much money,-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
914,The staff is very nice    the camp can use a facelift   the activities are good(the same as any other camp)    Attention given when needed   worth the money(lots).,1,Camp,SocialMedia,No,-1,1,1,1,-1,1,1
915,"2007 will be our 14 year old daughter\'s 5th year attending Camp Seymour.  She loves it.  The staff is extremely professional, the camp is well organized, well run, in a beautiful location and it\'s affordable.",1,Camp,SocialMedia,No,1,1,1,1,1,1,1
916,Camp Lohikan is GUARENTEED FUN! Summer 2007 will be my fifth year and every year brings more and more fun. The Staff and Kids are GREAT!,1,Camp,SocialMedia,No,1,1,-1,1,1,1,1
917,Love it soo much. best camp ever! trust me i went to other camps before this one but merriwood is my favorite one.,1,Camp,SocialMedia,No,1,1,1,1,-1,1,1
918,This camp is for snobs. The owner is rude and only wants your money.,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
919,What an amazing camp with such wonderful staff!  I am sure this summer will be a major success!,1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
920,"Wow, So Muskoka Woods has to be the best camp ever established because you get such awesome skills and expereinces that you can look back on. Everything is amazing there, and its not for rich snobs.",1,Camp,SocialMedia,No,-1,1,1,1,1,1,1
921,The staff meant well but the other campers were very cliquey and were bullies,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
922,If you want to go to a camp with jappy spoiled rich girls who just go here to talk about handbags and boys and clothes then THIS IS FOR YOU,-1,Camp,SocialMedia,No,1,-1,-1,1,-1,-1,-1
923,I go to Kennolyn. It is awesome. The satff are great and the camp is beautiful.,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
924,I am scared of this join! these are the meanest counslers EVER!!!!!! I would not call this camp a camp i would call it a DUMP!!!,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
925,Amazing experience for campers and staff. Very supportive and involved administration! Love Kenwood!!!!!!!!!,1,Camp,SocialMedia,No,1,1,1,1,1,-1,1
926,"Ew this camp is horrible. its a girl only camp, so there\'s NO BOYS! dykes. if you ask me.dont go !! its horrible..",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
927,"This camp sucks t he people are so rude, and the food is worse than the school food. I used to go there when I was little, I can\'t believe older kids actually go there. Its for little kids!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
928,I love Muskoka Woods. I have been going there for 5 years and it is my favourite part of the summer:),1,Camp,SocialMedia,No,-1,1,1,1,-1,1,1
929,I went there for 13 years when I was a kid. Now my daughter attends. She loves it as much as I did at her age. Truly a special place!,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
930,I LOVE FA!!!!! It\'s the best camp in the land!!!  Can\'t wait till summer \'07!!!!!,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
931,Camp Wahanowin is the best camp. I really Enjoyed my summer there. Counclers were amazing and all of the water activitys were fantastic,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
932,Words cannot describe! It changed my life! I absolutely 100\% support Camp Cedar Cliff...its leadership...staff...philosophy... I will definitely be sending my kids there one day!,1,Camp,SocialMedia,No,1,1,1,1,-1,1,1
933,I went with my school and i had alot of fun and memories.,1,Camp,SocialMedia,No,1,1,1,1,1,1,1
935,"We really did not like this camp. After a dissapointing summer, we switched our 11-year old to another camp, and all of us much happier on all fronts!",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
936,Such a badddd camp! i hated it so much. dont go here =[,-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
937,Beautiful grounds and great bunks. Too much team sports and very competitive. Not enough choices for kids.(extremely structured) Only get to waterski four or five times all summer and not on sight. Mostly Long Island children.,1,Camp,SocialMedia,No,1,-1,1,1,1,1,1
938,"This camp is stupid, annoying, and the girls are mean. they are so into looks and money, and nothing else.",-1,Camp,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
939,I love pembrook it was an amazing camp. I am so going to it next year!,1,Camp,SocialMedia,No,1,1,1,1,-1,1,1
940,"I wasnt a fan of this camp, i felt like i was being babysat rater than camping, however everyone has thier own opinion",-1,Camp,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
941,I loved it when I was a camper and now my son is going to go there.,1,Camp,SocialMedia,No,1,1,1,1,1,-1,1
942,"I like it better on the old station format, it seems that they are trying to do to much now. I love this guys, it is a complete entertainment",1,Radio,SocialMedia,No,-1,-1,1,1,1,1,1
943,This show is recommended by 4 out of 5 transsexuals---Lil\' Jimmy Norton,-1,Radio,SocialMedia,No,-1,-1,-1,1,-1,1,1
944,"Most listened to host on the market, that must mean something dont you think",1,Radio,SocialMedia,No,1,-1,1,-1,1,1,1
945,"Finally, it\'s Howard the way he was MEANT to be heard...",1,Radio,SocialMedia,No,1,1,1,1,1,1,-1
946,"If you don\'t say its the best, then you haven\'t listened to it enough....best show ever",1,Radio,SocialMedia,No,1,1,1,1,1,1,1
947,JV & Elvis are the funniest guys on NY radio and deserve a lot more respect from CBS than they get.  O&A are not all that funny and get to many prop\'s.  Peace out DDDOOOGGG HOUSE.,1,Radio,SocialMedia,No,1,1,1,-1,1,1,1
948,"As a fancy man, I demand a fancy radio show.  Opie and Anthony absolutely foot the bill.  Anything else the competitors put out there stinks on ice!",-1,Radio,SocialMedia,No,-1,-1,1,-1,1,-1,1
949,Bj\'s change from middays to AM is excellent. His cast is hilarious. The formula works.,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
950,Best show on satellite radio!! No doubt about it. The little doggy company has nothing even close,1,Radio,SocialMedia,No,-1,1,1,-1,1,1,1
951,Very entertaining. I especially love the Strawberry Letter segment. It gives me a good chuckle for the start of my day.,1,Radio,SocialMedia,No,1,1,1,1,1,1,1
952,"El Rushbo has really tempered his edge in recent years, still leaps and bounds better than anyone else to date.",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
953,Couldn\'t care less about the war between FAHRID and Anthony and Howard...Howards the king and always will be,1,Radio,SocialMedia,No,1,-1,-1,1,-1,1,1
954,"I love the show and the parodies. They should keep the limo driver off the show once and for all, he sqeals like a pig..so annoying! I am a little tired of hearing about Artie\'s weight problems!",1,Radio,SocialMedia,No,1,1,-1,-1,1,1,1
955,Opie and Anthony have the funniest show in America. They are the true pioneers of Satellite Radio.,1,Radio,SocialMedia,No,1,1,1,1,1,1,1
956,"Very entertaining.. Not a Husker suck up show, like every other sports show in Omaha.",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
957,"Best ever! So much wit, humor. So right on with the straight facts of what\'s really going on. Her show from Iraq was stellar!",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
958,The O and A show is the most original show I\'ve heard in years.  They do a show for themselves and invite the world to join in. Not a show for their boss\',1,Radio,SocialMedia,No,-1,1,1,1,-1,1,1
959,"More crybabies heard from. He did drugs, he\'s fat he didn\'t go to harvard He wasn\'t on saturday night live wah wah wah we lost. We can\'t get married boo hoo hoo.",-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
960,Have never listened to a radio show as much as I do Opieand Anthony,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
961,Was the greatest show on radio. Who was this last person phil boyce or jerry agar,1,Radio,SocialMedia,No,-1,1,-1,1,1,1,1
962,"Howard is the King and always will be, all others are weak clones",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
963,I even turn off Sirius to listen to this...and with Val -- jackpot !,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
964,Nothin is better the moring than listening to howard. I am the common man workin long hours in construction and being able to hear howard during the day makes it easier for me to get thru it.,1,Radio,SocialMedia,No,-1,-1,1,1,1,-1,1
965,The show is efffen awesome. Always has been and always  will be. Now the quality is matched with the quantity LESS COMMERCIALS AND MORE SHOW.,1,Radio,SocialMedia,No,-1,1,1,1,1,-1,1
966,"Great engaging topics, love the cast banter.  Local tie-ins a bonus unlike other shows carried from other regions.",1,Radio,SocialMedia,No,1,1,1,1,1,1,1
967,Mark & Kris were the BEST show EVER!  Them being taken off of the air was a tremendous heart break to all of their faithful,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
968,Shake it Up!! Ferrall grows on you like a disease. I like him in doses and think he is a great addition to the lineup.,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
969,Awesome!  Even better on satellite than terrestrial radio.  O&A are a couple of jealous losers.,1,Radio,SocialMedia,No,-1,1,1,1,-1,1,1
970,I have been a stern fan for 10 plus years got sirius for him and love his new show will be a fan for many years to come. thanks howard F jackie,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
971,This the best show on radio hands down. The Dog House should be the morning show in NY,1,Radio,SocialMedia,No,-1,1,1,1,-1,1,1
972,"Admiro mucho al cucuy desde el 2000 que lo empeza a escuchar,su programa es muy bueno in fact the best",1,Radio,SocialMedia,No,1,1,1,1,-1,1,1
973,"Opie and Anthony are the best show on Satelite, not to mention Free FM.",1,Radio,SocialMedia,No,1,1,1,1,1,1,1
974,Better than ever. Howard has a new pep in his step after leaving terrestrial. His last few shows on terrestrial radio he sounded kind of depressed. The new shows at Sirius have been awesome thus far.,1,Radio,SocialMedia,No,1,1,1,1,1,1,1
975,"Deep commentary, funny but very biased defending at any cost almost every Bush Administration decisions",-1,Radio,SocialMedia,No,-1,-1,-1,1,-1,-1,-1
976,The show has been drastically better on sirius.  It\'s nice to hear them comfortable and not worried about anything any longer.,1,Radio,SocialMedia,No,-1,-1,1,1,1,1,1
977,"Good Morning show, with alot of good guests, and production skits",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
978,"Much better than other local and national radio shows - the train wrecks make the show, and even if they didnt happen they still would be the best show - i guess it\'s just hard to explain",1,Radio,SocialMedia,No,-1,-1,1,-1,1,1,1
979,"I love this show and am hooked now. They need a solid listening to get their humor. It\'s a fast upbeat show, and the only show where the interviews don\'t bore me.",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
980,"It is a great show. Opie, Anthony, and Jim Norton interact very fluidly. Their show is a shining gem amongst absolute crap in West Palm Beach-Boca Raton area.",1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
981,The best show on radio by far. Opie is the reason I am getting into radio.,1,Radio,SocialMedia,No,1,1,1,1,-1,1,1
982,"Excellent show.  Very intelligent and funny.  Much better than that low-brow, stupid high school moronic humor over at rover\'s morning glory hole.",1,Radio,SocialMedia,No,1,1,-1,1,1,1,1
983,Top Notch show! The morning flys by now. Keep up the great guys!,1,Radio,SocialMedia,No,1,1,1,1,1,1,1
984,Opie and Anthony are by far better than all of the competition.,1,Radio,SocialMedia,No,-1,1,1,1,1,1,1
985,Your true fans really miss you. Your true fans are not listening to your former radio station any longer. We hope you come back soon.,1,Radio,SocialMedia,No,1,1,1,-1,1,-1,1
986,They are the best I look forward to their show every morning. I love second date update and war of the roses. Carrie is a wonderful cohost and adds great humor to the show,1,Radio,SocialMedia,No,1,1,1,1,1,1,1
987,Choked on O+A conflict. Not alot of new stuff like Don and Mike only younger and with a case of Red-Bull.,-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
988,Meh.  Already-mediocre night-time talk migrated to mornings.  Thank god for the music or this would be 5 hours of uniterrupted pain.,-1,Radio,SocialMedia,No,-1,-1,-1,-1,1,1,-1
989,Spends the majority of their time berating the competition...that\'s not entertainment.,-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
990,"I listened to Howard for years,  But I refuse to pay for radio when it\'s free someplace else. Yes I miss listening, but I can\'t afford to pay for radio.",-1,Radio,SocialMedia,No,-1,1,-1,-1,1,1,-1
991,His show is all exaggeration and hyperbole.  His unbridaled hubris knows no bounds.,-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
992,"Mr. Obvious is funny, however, the show overall just sucks! Their courtesy laughs just get annoying!",-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
993,Does anyone really enjoy all that morning funny,-1,Radio,SocialMedia,No,-1,-1,1,-1,-1,-1,-1
994,He pushes the limits and for those who don\'t like him . find something else to listen to and shut your mouth if it aint for you turn it off and let the rest of us listen in peace,1,Radio,SocialMedia,No,1,1,1,1,-1,-1,1
995,"Its ok for stern to take pot shots and run skits on others but cannot take it when the tables are turned on him, all in the name of free speach.",-1,Radio,SocialMedia,No,-1,-1,-1,-1,1,-1,-1
996,"Horrible,mean spirited.long drawn out questions in interviews.way to many commercials.supposed to be a sports talk show,but spends most of the show talking about the female anatomy.",-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,-1,-1
997,"I heard the hype about these guys and to be honest, I don\'t get it.  The show is very generic and sounds like everything else on the radio.",-1,Radio,SocialMedia,No,-1,-1,-1,1,-1,1,-1
998,Negative reviews are correct.  This guy is a Stern rip off.  A true testament to the****ty medium that is radio.,-1,Radio,SocialMedia,No,-1,-1,-1,-1,-1,1,-1
999,Annoying and obnoxious - I don\'t understand why airamerica replaced Sam Seder with this - I can\'t listen for more than 5 minutes.,-1,Radio,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
1000,This show has proven it is nothing above mediocore. I\'m only hoping CBS realizes this and drops this show for Opie and Anthony!,-1,Radio,SocialMedia,No,1,-1,-1,-1,-1,-1,-1
